,name,Matchgene,Exist
3748,QHWS,mipA,0
3749,QHWW,mipA,0
3750,QHW,mipA,0
3751,QHYWS,mipA,0
3752,TFQHA,mipA,0
3753,DYBA,mlaD,0
3754,DYG1,mlaD,0
3755,DYG2,mlaD,0
3756,DYG3,mlaD,0
3757,DYS2A,mlaD,0
3758,DYT1,mlaD,0
3759,DYW1A,mlaD,0
3760,FAQHA,mlaD,0
3761,FAQHYA,mlaD,0
3762,HYBA,mlaD,0
3763,HYG2,mlaD,0
3764,HYG3,mlaD,0
3765,HYHNGS,mlaD,0
3766,HYLY1,mlaD,0
3767,HYLY2,mlaD,0
3768,HYLY3,mlaD,0
3769,HYSZGW,mlaD,0
3770,HYT1,mlaD,0
3771,HYY1,mlaD,0
3772,HYY2,mlaD,0
3773,HYYLWS,mlaD,0
3774,HYYLWW,mlaD,0
3775,LRDYA,mlaD,1
3776,LRDYYA,mlaD,0
3777,LRHYA,mlaD,0
3778,LRHYYA,mlaD,0
3779,LRLSA,mlaD,0
3780,LRLSYA,mlaD,0
3781,LRQHA,mlaD,0
3782,LRQHWA,mlaD,0
3783,LRQHYWA,mlaD,1
3784,LSBA,mlaD,0
3785,LSDG1,mlaD,0
3786,LSDG2,mlaD,0
3787,LSDG3,mlaD,0
3788,LSGG1,mlaD,0
3789,LSGG2,mlaD,0
3790,LSGG3,mlaD,0
3791,LSGLB1,mlaD,0
3792,LSGY1,mlaD,0
3793,LSGY2,mlaD,0
3794,LSGY3,mlaD,0
3795,LSSA,mlaD,0
3796,LSWA,mlaD,0
3797,PCQHA,mlaD,0
3798,QHBA,mlaD,0
3799,QHDG1,mlaD,0
3800,QHDG2,mlaD,0
3801,QHDG3,mlaD,0
3802,QHDT1,mlaD,0
3803,QHDW1,mlaD,0
3804,QHDW2,mlaD,0
3805,QHDW3,mlaD,0
3806,QHDYW1,mlaD,0
3807,QHDYW2,mlaD,0
3808,QHDYW3,mlaD,0
3809,QHLW,mlaD,0
3810,QHMG1,mlaD,0
3811,QHMG2,mlaD,1
3812,QHMW1,mlaD,0
3813,QHPA,mlaD,0
3814,QHPDA,mlaD,0
3815,QHWS,mlaD,0
3816,QHWW,mlaD,0
3817,QHW,mlaD,0
3818,QHYWS,mlaD,0
3819,TFQHA,mlaD,0
3820,DYBA,mlaF,0
3821,DYG1,mlaF,0
3822,DYG2,mlaF,0
3823,DYG3,mlaF,0
3824,DYS2A,mlaF,0
3825,DYT1,mlaF,0
3826,DYW1A,mlaF,0
3827,FAQHA,mlaF,0
3828,FAQHYA,mlaF,0
3829,HYBA,mlaF,0
3830,HYG2,mlaF,0
3831,HYG3,mlaF,0
3832,HYHNGS,mlaF,0
3833,HYLY1,mlaF,0
3834,HYLY2,mlaF,0
3835,HYLY3,mlaF,0
3836,HYSZGW,mlaF,0
3837,HYT1,mlaF,0
3838,HYY1,mlaF,0
3839,HYY2,mlaF,0
3840,HYYLWS,mlaF,0
3841,HYYLWW,mlaF,0
3842,LRDYA,mlaF,1
3843,LRDYYA,mlaF,0
3844,LRHYA,mlaF,0
3845,LRHYYA,mlaF,0
3846,LRLSA,mlaF,0
3847,LRLSYA,mlaF,0
3848,LRQHA,mlaF,0
3849,LRQHWA,mlaF,0
3850,LRQHYWA,mlaF,1
3851,LSBA,mlaF,0
3852,LSDG1,mlaF,0
3853,LSDG2,mlaF,0
3854,LSDG3,mlaF,0
3855,LSGG1,mlaF,0
3856,LSGG2,mlaF,0
3857,LSGG3,mlaF,0
3858,LSGLB1,mlaF,0
3859,LSGY1,mlaF,0
3860,LSGY2,mlaF,0
3861,LSGY3,mlaF,0
3862,LSSA,mlaF,0
3863,LSWA,mlaF,0
3864,PCQHA,mlaF,0
3865,QHBA,mlaF,0
3866,QHDG1,mlaF,0
3867,QHDG2,mlaF,0
3868,QHDG3,mlaF,0
3869,QHDT1,mlaF,0
3870,QHDW1,mlaF,0
3871,QHDW2,mlaF,0
3872,QHDW3,mlaF,0
3873,QHDYW1,mlaF,0
3874,QHDYW2,mlaF,0
3875,QHDYW3,mlaF,0
3876,QHLW,mlaF,0
3877,QHMG1,mlaF,0
3878,QHMG2,mlaF,1
3879,QHMW1,mlaF,1
3880,QHPA,mlaF,0
3881,QHPDA,mlaF,0
3882,QHWS,mlaF,0
3883,QHWW,mlaF,0
3884,QHW,mlaF,0
3885,QHYWS,mlaF,0
3886,TFQHA,mlaF,0
3887,DYBA,msbA,0
3888,DYG1,msbA,0
3889,DYG2,msbA,0
3890,DYG3,msbA,0
3891,DYS2A,msbA,0
3892,DYT1,msbA,0
3893,DYW1A,msbA,0
3894,FAQHA,msbA,0
3895,FAQHYA,msbA,0
3896,HYBA,msbA,0
3897,HYG2,msbA,0
3898,HYG3,msbA,0
3899,HYHNGS,msbA,0
3900,HYLY1,msbA,0
3901,HYLY2,msbA,0
3902,HYLY3,msbA,0
3903,HYSZGW,msbA,0
3904,HYT1,msbA,0
3905,HYY1,msbA,0
3906,HYY2,msbA,0
3907,HYYLWS,msbA,0
3908,HYYLWW,msbA,0
3909,LRDYA,msbA,0
3910,LRDYYA,msbA,0
3911,LRHYA,msbA,0
3912,LRHYYA,msbA,0
3913,LRLSA,msbA,0
3914,LRLSYA,msbA,0
3915,LRQHA,msbA,0
3916,LRQHWA,msbA,0
3917,LRQHYWA,msbA,0
3918,LSBA,msbA,0
3919,LSDG1,msbA,0
3920,LSDG2,msbA,0
3921,LSDG3,msbA,0
3922,LSGG1,msbA,0
3923,LSGG2,msbA,0
3924,LSGG3,msbA,0
3925,LSGLB1,msbA,0
3926,LSGY1,msbA,0
3927,LSGY2,msbA,0
3928,LSGY3,msbA,0
3929,LSSA,msbA,0
3930,LSWA,msbA,0
3931,PCQHA,msbA,0
3932,QHBA,msbA,0
3933,QHDG1,msbA,0
3934,QHDG2,msbA,0
3935,QHDG3,msbA,0
3936,QHDT1,msbA,0
3937,QHDW1,msbA,0
3938,QHDW2,msbA,0
3939,QHDW3,msbA,0
3940,QHDYW1,msbA,0
3941,QHDYW2,msbA,0
3942,QHDYW3,msbA,0
3943,QHLW,msbA,0
3944,QHMG1,msbA,0
3945,QHMG2,msbA,1
3946,QHMW1,msbA,0
3947,QHPA,msbA,0
3948,QHPDA,msbA,0
3949,QHWS,msbA,0
3950,QHWW,msbA,0
3951,QHW,msbA,0
3952,QHYWS,msbA,0
3953,TFQHA,msbA,0
3954,DYBA,qacE.,0
3955,DYG1,qacE.,0
3956,DYG2,qacE.,0
3957,DYG3,qacE.,0
3958,DYS2A,qacE.,0
3959,DYT1,qacE.,0
3960,DYW1A,qacE.,0
3961,FAQHA,qacE.,0
3962,FAQHYA,qacE.,0
3963,HYBA,qacE.,0
3964,HYG2,qacE.,0
3965,HYG3,qacE.,0
3966,HYHNGS,qacE.,0
3967,HYLY1,qacE.,0
3968,HYLY2,qacE.,0
3969,HYLY3,qacE.,0
3970,HYSZGW,qacE.,0
3971,HYT1,qacE.,0
3972,HYY1,qacE.,0
3973,HYY2,qacE.,0
3974,HYYLWS,qacE.,0
3975,HYYLWW,qacE.,0
3976,LRDYA,qacE.,0
3977,LRDYYA,qacE.,0
3978,LRHYA,qacE.,0
3979,LRHYYA,qacE.,0
3980,LRLSA,qacE.,0
3981,LRLSYA,qacE.,0
3982,LRQHA,qacE.,0
3983,LRQHWA,qacE.,0
3984,LRQHYWA,qacE.,0
3985,LSBA,qacE.,0
3986,LSDG1,qacE.,0
3987,LSDG2,qacE.,0
3988,LSDG3,qacE.,0
3989,LSGG1,qacE.,0
3990,LSGG2,qacE.,0
3991,LSGG3,qacE.,0
3992,LSGLB1,qacE.,0
3993,LSGY1,qacE.,0
3994,LSGY2,qacE.,0
3995,LSGY3,qacE.,0
3996,LSSA,qacE.,0
3997,LSWA,qacE.,0
3998,PCQHA,qacE.,0
3999,QHBA,qacE.,0
4000,QHDG1,qacE.,0
4001,QHDG2,qacE.,0
4002,QHDG3,qacE.,0
4003,QHDT1,qacE.,0
4004,QHDW1,qacE.,0
4005,QHDW2,qacE.,0
4006,QHDW3,qacE.,0
4007,QHDYW1,qacE.,0
4008,QHDYW2,qacE.,0
4009,QHDYW3,qacE.,0
4010,QHLW,qacE.,0
4011,QHMG1,qacE.,0
4012,QHMG2,qacE.,0
4013,QHMW1,qacE.,1
4014,QHPA,qacE.,0
4015,QHPDA,qacE.,0
4016,QHWS,qacE.,0
4017,QHWW,qacE.,0
4018,QHW,qacE.,0
4019,QHYWS,qacE.,0
4020,TFQHA,qacE.,0
4021,DYBA,sul2,0
4022,DYG1,sul2,0
4023,DYG2,sul2,0
4024,DYG3,sul2,0
4025,DYS2A,sul2,0
4026,DYT1,sul2,0
4027,DYW1A,sul2,0
4028,FAQHA,sul2,0
4029,FAQHYA,sul2,0
4030,HYBA,sul2,0
4031,HYG2,sul2,0
4032,HYG3,sul2,0
4033,HYHNGS,sul2,0
4034,HYLY1,sul2,0
4035,HYLY2,sul2,0
4036,HYLY3,sul2,0
4037,HYSZGW,sul2,0
4038,HYT1,sul2,0
4039,HYY1,sul2,0
4040,HYY2,sul2,0
4041,HYYLWS,sul2,0
4042,HYYLWW,sul2,0
4043,LRDYA,sul2,0
4044,LRDYYA,sul2,0
4045,LRHYA,sul2,0
4046,LRHYYA,sul2,0
4047,LRLSA,sul2,0
4048,LRLSYA,sul2,0
4049,LRQHA,sul2,0
4050,LRQHWA,sul2,0
4051,LRQHYWA,sul2,0
4052,LSBA,sul2,0
4053,LSDG1,sul2,0
4054,LSDG2,sul2,0
4055,LSDG3,sul2,0
4056,LSGG1,sul2,0
4057,LSGG2,sul2,0
4058,LSGG3,sul2,0
4059,LSGLB1,sul2,0
4060,LSGY1,sul2,0
4061,LSGY2,sul2,0
4062,LSGY3,sul2,0
4063,LSSA,sul2,0
4064,LSWA,sul2,0
4065,PCQHA,sul2,0
4066,QHBA,sul2,0
4067,QHDG1,sul2,0
4068,QHDG2,sul2,0
4069,QHDG3,sul2,0
4070,QHDT1,sul2,0
4071,QHDW1,sul2,0
4072,QHDW2,sul2,0
4073,QHDW3,sul2,0
4074,QHDYW1,sul2,0
4075,QHDYW2,sul2,0
4076,QHDYW3,sul2,0
4077,QHLW,sul2,0
4078,QHMG1,sul2,0
4079,QHMG2,sul2,0
4080,QHMW1,sul2,1
4081,QHPA,sul2,0
4082,QHPDA,sul2,0
4083,QHWS,sul2,0
4084,QHWW,sul2,0
4085,QHW,sul2,0
4086,QHYWS,sul2,0
4087,TFQHA,sul2,0
4088,DYBA,sul3,0
4089,DYG1,sul3,0
4090,DYG2,sul3,0
4091,DYG3,sul3,0
4092,DYS2A,sul3,0
4093,DYT1,sul3,0
4094,DYW1A,sul3,0
4095,FAQHA,sul3,0
4096,FAQHYA,sul3,0
4097,HYBA,sul3,0
4098,HYG2,sul3,0
4099,HYG3,sul3,0
4100,HYHNGS,sul3,0
4101,HYLY1,sul3,0
4102,HYLY2,sul3,0
4103,HYLY3,sul3,0
4104,HYSZGW,sul3,0
4105,HYT1,sul3,0
4106,HYY1,sul3,0
4107,HYY2,sul3,0
4108,HYYLWS,sul3,0
4109,HYYLWW,sul3,0
4110,LRDYA,sul3,0
4111,LRDYYA,sul3,0
4112,LRHYA,sul3,0
4113,LRHYYA,sul3,0
4114,LRLSA,sul3,0
4115,LRLSYA,sul3,0
4116,LRQHA,sul3,0
4117,LRQHWA,sul3,0
4118,LRQHYWA,sul3,0
4119,LSBA,sul3,0
4120,LSDG1,sul3,0
4121,LSDG2,sul3,0
4122,LSDG3,sul3,0
4123,LSGG1,sul3,0
4124,LSGG2,sul3,0
4125,LSGG3,sul3,0
4126,LSGLB1,sul3,0
4127,LSGY1,sul3,0
4128,LSGY2,sul3,0
4129,LSGY3,sul3,0
4130,LSSA,sul3,0
4131,LSWA,sul3,0
4132,PCQHA,sul3,0
4133,QHBA,sul3,0
4134,QHDG1,sul3,0
4135,QHDG2,sul3,0
4136,QHDG3,sul3,0
4137,QHDT1,sul3,0
4138,QHDW1,sul3,0
4139,QHDW2,sul3,0
4140,QHDW3,sul3,0
4141,QHDYW1,sul3,0
4142,QHDYW2,sul3,0
4143,QHDYW3,sul3,1
4144,QHLW,sul3,0
4145,QHMG1,sul3,0
4146,QHMG2,sul3,0
4147,QHMW1,sul3,1
4148,QHPA,sul3,0
4149,QHPDA,sul3,0
4150,QHWS,sul3,0
4151,QHWW,sul3,0
4152,QHW,sul3,0
4153,QHYWS,sul3,0
4154,TFQHA,sul3,0
4155,DYBA,tet_L_,0
4156,DYG1,tet_L_,0
4157,DYG2,tet_L_,0
4158,DYG3,tet_L_,0
4159,DYS2A,tet_L_,0
4160,DYT1,tet_L_,1
4161,DYW1A,tet_L_,0
4162,FAQHA,tet_L_,0
4163,FAQHYA,tet_L_,0
4164,HYBA,tet_L_,0
4165,HYG2,tet_L_,0
4166,HYG3,tet_L_,0
4167,HYHNGS,tet_L_,0
4168,HYLY1,tet_L_,1
4169,HYLY2,tet_L_,0
4170,HYLY3,tet_L_,0
4171,HYSZGW,tet_L_,0
4172,HYT1,tet_L_,0
4173,HYY1,tet_L_,0
4174,HYY2,tet_L_,0
4175,HYYLWS,tet_L_,0
4176,HYYLWW,tet_L_,0
4177,LRDYA,tet_L_,0
4178,LRDYYA,tet_L_,0
4179,LRHYA,tet_L_,0
4180,LRHYYA,tet_L_,0
4181,LRLSA,tet_L_,0
4182,LRLSYA,tet_L_,0
4183,LRQHA,tet_L_,0
4184,LRQHWA,tet_L_,1
4185,LRQHYWA,tet_L_,0
4186,LSBA,tet_L_,0
4187,LSDG1,tet_L_,0
4188,LSDG2,tet_L_,0
4189,LSDG3,tet_L_,0
4190,LSGG1,tet_L_,0
4191,LSGG2,tet_L_,0
4192,LSGG3,tet_L_,0
4193,LSGLB1,tet_L_,1
4194,LSGY1,tet_L_,0
4195,LSGY2,tet_L_,0
4196,LSGY3,tet_L_,0
4197,LSSA,tet_L_,0
4198,LSWA,tet_L_,0
4199,PCQHA,tet_L_,0
4200,QHBA,tet_L_,0
4201,QHDG1,tet_L_,1
4202,QHDG2,tet_L_,1
4203,QHDG3,tet_L_,0
4204,QHDT1,tet_L_,1
4205,QHDW1,tet_L_,0
4206,QHDW2,tet_L_,0
4207,QHDW3,tet_L_,1
4208,QHDYW1,tet_L_,0
4209,QHDYW2,tet_L_,0
4210,QHDYW3,tet_L_,0
4211,QHLW,tet_L_,0
4212,QHMG1,tet_L_,0
4213,QHMG2,tet_L_,1
4214,QHMW1,tet_L_,1
4215,QHPA,tet_L_,0
4216,QHPDA,tet_L_,0
4217,QHWS,tet_L_,0
4218,QHWW,tet_L_,0
4219,QHW,tet_L_,0
4220,QHYWS,tet_L_,0
4221,TFQHA,tet_L_,0
4222,DYBA,tet_M_,0
4223,DYG1,tet_M_,0
4224,DYG2,tet_M_,0
4225,DYG3,tet_M_,0
4226,DYS2A,tet_M_,0
4227,DYT1,tet_M_,0
4228,DYW1A,tet_M_,0
4229,FAQHA,tet_M_,0
4230,FAQHYA,tet_M_,0
4231,HYBA,tet_M_,0
4232,HYG2,tet_M_,0
4233,HYG3,tet_M_,0
4234,HYHNGS,tet_M_,0
4235,HYLY1,tet_M_,0
4236,HYLY2,tet_M_,0
4237,HYLY3,tet_M_,0
4238,HYSZGW,tet_M_,0
4239,HYT1,tet_M_,0
4240,HYY1,tet_M_,0
4241,HYY2,tet_M_,0
4242,HYYLWS,tet_M_,0
4243,HYYLWW,tet_M_,0
4244,LRDYA,tet_M_,0
4245,LRDYYA,tet_M_,0
4246,LRHYA,tet_M_,0
4247,LRHYYA,tet_M_,0
4248,LRLSA,tet_M_,0
4249,LRLSYA,tet_M_,0
4250,LRQHA,tet_M_,0
4251,LRQHWA,tet_M_,0
4252,LRQHYWA,tet_M_,0
4253,LSBA,tet_M_,0
4254,LSDG1,tet_M_,0
4255,LSDG2,tet_M_,0
4256,LSDG3,tet_M_,0
4257,LSGG1,tet_M_,0
4258,LSGG2,tet_M_,0
4259,LSGG3,tet_M_,0
4260,LSGLB1,tet_M_,0
4261,LSGY1,tet_M_,0
4262,LSGY2,tet_M_,0
4263,LSGY3,tet_M_,0
4264,LSSA,tet_M_,0
4265,LSWA,tet_M_,0
4266,PCQHA,tet_M_,0
4267,QHBA,tet_M_,0
4268,QHDG1,tet_M_,0
4269,QHDG2,tet_M_,0
4270,QHDG3,tet_M_,0
4271,QHDT1,tet_M_,0
4272,QHDW1,tet_M_,0
4273,QHDW2,tet_M_,0
4274,QHDW3,tet_M_,0
4275,QHDYW1,tet_M_,0
4276,QHDYW2,tet_M_,0
4277,QHDYW3,tet_M_,0
4278,QHLW,tet_M_,0
4279,QHMG1,tet_M_,0
4280,QHMG2,tet_M_,0
4281,QHMW1,tet_M_,1
4282,QHPA,tet_M_,0
4283,QHPDA,tet_M_,0
4284,QHWS,tet_M_,0
4285,QHWW,tet_M_,0
4286,QHW,tet_M_,0
4287,QHYWS,tet_M_,0
4288,TFQHA,tet_M_,0
4289,DYBA,tet_U_,0
4290,DYG1,tet_U_,0
4291,DYG2,tet_U_,0
4292,DYG3,tet_U_,0
4293,DYS2A,tet_U_,0
4294,DYT1,tet_U_,0
4295,DYW1A,tet_U_,0
4296,FAQHA,tet_U_,0
4297,FAQHYA,tet_U_,0
4298,HYBA,tet_U_,0
4299,HYG2,tet_U_,0
4300,HYG3,tet_U_,0
4301,HYHNGS,tet_U_,0
4302,HYLY1,tet_U_,0
4303,HYLY2,tet_U_,0
4304,HYLY3,tet_U_,0
4305,HYSZGW,tet_U_,0
4306,HYT1,tet_U_,0
4307,HYY1,tet_U_,0
4308,HYY2,tet_U_,0
4309,HYYLWS,tet_U_,0
4310,HYYLWW,tet_U_,0
4311,LRDYA,tet_U_,0
4312,LRDYYA,tet_U_,0
4313,LRHYA,tet_U_,0
4314,LRHYYA,tet_U_,0
4315,LRLSA,tet_U_,0
4316,LRLSYA,tet_U_,0
4317,LRQHA,tet_U_,0
4318,LRQHWA,tet_U_,0
4319,LRQHYWA,tet_U_,0
4320,LSBA,tet_U_,0
4321,LSDG1,tet_U_,0
4322,LSDG2,tet_U_,0
4323,LSDG3,tet_U_,0
4324,LSGG1,tet_U_,0
4325,LSGG2,tet_U_,0
4326,LSGG3,tet_U_,0
4327,LSGLB1,tet_U_,0
4328,LSGY1,tet_U_,0
4329,LSGY2,tet_U_,0
4330,LSGY3,tet_U_,0
4331,LSSA,tet_U_,0
4332,LSWA,tet_U_,0
4333,PCQHA,tet_U_,0
4334,QHBA,tet_U_,0
4335,QHDG1,tet_U_,0
4336,QHDG2,tet_U_,0
4337,QHDG3,tet_U_,0
4338,QHDT1,tet_U_,0
4339,QHDW1,tet_U_,0
4340,QHDW2,tet_U_,0
4341,QHDW3,tet_U_,0
4342,QHDYW1,tet_U_,0
4343,QHDYW2,tet_U_,0
4344,QHDYW3,tet_U_,1
4345,QHLW,tet_U_,0
4346,QHMG1,tet_U_,0
4347,QHMG2,tet_U_,0
4348,QHMW1,tet_U_,0
4349,QHPA,tet_U_,0
4350,QHPDA,tet_U_,0
4351,QHWS,tet_U_,0
4352,QHWW,tet_U_,0
4353,QHW,tet_U_,0
4354,QHYWS,tet_U_,0
4355,TFQHA,tet_U_,0
4356,DYBA,tet_X.,0
4357,DYG1,tet_X.,0
4358,DYG2,tet_X.,0
4359,DYG3,tet_X.,0
4360,DYS2A,tet_X.,1
4361,DYT1,tet_X.,0
4362,DYW1A,tet_X.,0
4363,FAQHA,tet_X.,0
4364,FAQHYA,tet_X.,0
4365,HYBA,tet_X.,0
4366,HYG2,tet_X.,0
4367,HYG3,tet_X.,0
4368,HYHNGS,tet_X.,0
4369,HYLY1,tet_X.,0
4370,HYLY2,tet_X.,0
4371,HYLY3,tet_X.,0
4372,HYSZGW,tet_X.,0
4373,HYT1,tet_X.,0
4374,HYY1,tet_X.,0
4375,HYY2,tet_X.,0
4376,HYYLWS,tet_X.,0
4377,HYYLWW,tet_X.,0
4378,LRDYA,tet_X.,0
4379,LRDYYA,tet_X.,0
4380,LRHYA,tet_X.,0
4381,LRHYYA,tet_X.,0
4382,LRLSA,tet_X.,0
4383,LRLSYA,tet_X.,0
4384,LRQHA,tet_X.,0
4385,LRQHWA,tet_X.,0
4386,LRQHYWA,tet_X.,0
4387,LSBA,tet_X.,0
4388,LSDG1,tet_X.,0
4389,LSDG2,tet_X.,0
4390,LSDG3,tet_X.,0
4391,LSGG1,tet_X.,0
4392,LSGG2,tet_X.,0
4393,LSGG3,tet_X.,0
4394,LSGLB1,tet_X.,0
4395,LSGY1,tet_X.,0
4396,LSGY2,tet_X.,0
4397,LSGY3,tet_X.,0
4398,LSSA,tet_X.,0
4399,LSWA,tet_X.,0
4400,PCQHA,tet_X.,0
4401,QHBA,tet_X.,0
4402,QHDG1,tet_X.,0
4403,QHDG2,tet_X.,0
4404,QHDG3,tet_X.,0
4405,QHDT1,tet_X.,0
4406,QHDW1,tet_X.,0
4407,QHDW2,tet_X.,0
4408,QHDW3,tet_X.,0
4409,QHDYW1,tet_X.,0
4410,QHDYW2,tet_X.,0
4411,QHDYW3,tet_X.,0
4412,QHLW,tet_X.,0
4413,QHMG1,tet_X.,0
4414,QHMG2,tet_X.,0
4415,QHMW1,tet_X.,0
4416,QHPA,tet_X.,0
4417,QHPDA,tet_X.,0
4418,QHWS,tet_X.,0
4419,QHWW,tet_X.,0
4420,QHW,tet_X.,0
4421,QHYWS,tet_X.,0
4422,TFQHA,tet_X.,0
4423,DYBA,uhpA,0
4424,DYG1,uhpA,0
4425,DYG2,uhpA,0
4426,DYG3,uhpA,0
4427,DYS2A,uhpA,0
4428,DYT1,uhpA,0
4429,DYW1A,uhpA,0
4430,FAQHA,uhpA,0
4431,FAQHYA,uhpA,0
4432,HYBA,uhpA,0
4433,HYG2,uhpA,0
4434,HYG3,uhpA,0
4435,HYHNGS,uhpA,0
4436,HYLY1,uhpA,0
4437,HYLY2,uhpA,0
4438,HYLY3,uhpA,0
4439,HYSZGW,uhpA,0
4440,HYT1,uhpA,0
4441,HYY1,uhpA,0
4442,HYY2,uhpA,0
4443,HYYLWS,uhpA,0
4444,HYYLWW,uhpA,0
4445,LRDYA,uhpA,1
4446,LRDYYA,uhpA,0
4447,LRHYA,uhpA,0
4448,LRHYYA,uhpA,0
4449,LRLSA,uhpA,0
4450,LRLSYA,uhpA,0
4451,LRQHA,uhpA,0
4452,LRQHWA,uhpA,0
4453,LRQHYWA,uhpA,0
4454,LSBA,uhpA,0
4455,LSDG1,uhpA,0
4456,LSDG2,uhpA,0
4457,LSDG3,uhpA,0
4458,LSGG1,uhpA,0
4459,LSGG2,uhpA,0
4460,LSGG3,uhpA,0
4461,LSGLB1,uhpA,0
4462,LSGY1,uhpA,0
4463,LSGY2,uhpA,0
4464,LSGY3,uhpA,0
4465,LSSA,uhpA,0
4466,LSWA,uhpA,0
4467,PCQHA,uhpA,0
4468,QHBA,uhpA,0
4469,QHDG1,uhpA,0
4470,QHDG2,uhpA,0
4471,QHDG3,uhpA,0
4472,QHDT1,uhpA,0
4473,QHDW1,uhpA,0
4474,QHDW2,uhpA,0
4475,QHDW3,uhpA,0
4476,QHDYW1,uhpA,0
4477,QHDYW2,uhpA,0
4478,QHDYW3,uhpA,0
4479,QHLW,uhpA,0
4480,QHMG1,uhpA,0
4481,QHMG2,uhpA,0
4482,QHMW1,uhpA,0
4483,QHPA,uhpA,0
4484,QHPDA,uhpA,0
4485,QHWS,uhpA,0
4486,QHWW,uhpA,0
4487,QHW,uhpA,0
4488,QHYWS,uhpA,0
4489,TFQHA,uhpA,0
